Rank,Player,College,Games,Minitues Per Game,Rebounds Per Game,Assists Per Game,Steals Per Game,Blocks Per Game,Points Per Game,Year
2124,Kyle Clark,SMC,34,17.4,2.3,0.4,0.2,0.2,0.2,2016
2125,Marcus Wallace,UAPB,31,21.4,1.5,0.8,0.8,0.0,0.0,2016
2126,Shawn Valentine,RU,33,20.7,3.0,1.0,0.7,0.5,0.5,2016
2127,John Davis III,FU,33,21.1,1.6,1.7,0.8,0.0,0.0,2016
2128,Nathan Adrian,WVU,35,18.1,3.1,0.9,0.8,0.2,0.2,2016
2129,Jaycee Hillsman,SJSU,30,17.6,1.2,1.5,0.3,0.1,0.1,2016
2130,Marcus Bryan,UNCW,32,16.2,4.1,0.2,0.3,1.1,1.1,2016
2131,Theo Pinson,UNC,40,18.7,3.2,2.9,0.6,0.2,0.2,2016
2132,Tra'von Joseph,NSU,23,21.0,3.8,1.0,0.4,0.1,0.1,2016
2133,Tom Lacey,USNA,33,17.7,4.2,0.6,0.5,0.1,0.1,2016
2134,Gerard Martin,GCU,34,23.1,2.5,2.5,1.0,0.4,0.4,2016
2135,Brian Pearson,SST,32,23.5,5.2,0.7,0.4,0.5,0.5,2016
2136,Christopher Thomas,AAMU,28,17.1,2.5,0.5,0.2,0.1,0.1,2016
2137,Kofi Andoh,HU,32,17.2,2.7,0.5,0.5,0.2,0.2,2016
2138,Patrick Muldoon,EIU,30,16.6,3.0,0.5,0.4,0.1,0.1,2016
2139,Anthony Collins,TAMU,37,25.7,1.5,4.2,1.0,0.1,0.1,2016
2140,Sterling Smith,PITT,33,17.4,3.0,1.1,0.4,0.2,0.2,2016
2141,Demontez Loman,TSU,31,23.4,5.5,0.4,1.2,1.0,1.0,2016
2142,Daniel Peace,TU,31,24.6,1.8,3.1,1.4,0.0,0.0,2016
2143,Victor Nickerson,VAL,32,15.1,2.2,1.2,0.5,0.1,0.1,2016
2144,Nick Harris,C of C,30,19.6,4.1,0.3,0.5,0.7,0.7,2016
2145,Joe Bramanti,UNH,30,29.8,3.6,2.6,0.7,0.1,0.1,2016
2146,Kevin Crescenzi,DART,24,18.8,2.9,1.8,0.7,0.2,0.2,2016
2147,Michel-Ofik Nzege,ECU,29,18.0,3.7,0.6,0.3,0.4,0.4,2016
2148,Chase Foster,USF,30,17.5,1.7,0.8,0.3,0.0,0.0,2016
2149,Cody John,WSU,30,17.0,1.6,1.5,0.3,0.2,0.2,2016
2150,Lance Potier,MSU,28,21.2,3.4,1.1,0.5,0.9,0.9,2016
2151,Fabijan Krslovic,UM,33,19.9,4.2,1.5,0.7,0.3,0.3,2016
2152,Aaron Menzies,SEA,32,16.3,4.8,0.3,0.2,0.5,0.5,2016
2153,Nelson Kaputo,STBN,30,16.7,1.7,1.8,1.0,0.0,0.0,2016
2154,Jaylen Shead,POLY,30,19.5,2.8,2.8,0.6,0.0,0.0,2016
2155,Daniel Dingle,TEM,33,20.7,2.8,1.5,0.4,0.4,0.4,2016
2156,Dalique Mingo,HU,31,18.5,2.9,0.7,0.7,0.0,0.0,2016
2157,Devon Hall,UVA,37,21.9,2.6,2.0,0.5,0.3,0.3,2016
2158,Dylan Windler,BEL,32,18.4,4.5,0.9,0.6,0.6,0.6,2016
2159,Eric Nottage,FIU,32,20.7,3.2,2.5,0.7,0.0,0.0,2016
2160,Dexter McClanahan,SST,32,15.2,1.2,1.0,0.6,0.2,0.2,2016
2161,Richaud Gittens,WSU,35,17.6,2.1,1.3,0.7,0.1,0.1,2016
2162,Kevin Seymour,CCSU,29,18.1,1.6,2.2,0.3,0.0,0.0,2016
2163,Jalin Barnes,SHSU,34,18.9,2.6,1.8,0.8,0.1,0.1,2016
2164,Marial Shayok,UVA,35,15.0,1.9,1.1,0.3,0.1,0.1,2016
2165,Karonn Davis,NU,28,20.5,2.1,1.9,0.4,0.0,0.0,2016
2166,Aaron Brennan,IUPUI,32,17.8,3.6,1.0,0.4,0.3,0.3,2016
2167,Darius Thompson,UVA,37,17.5,1.2,1.4,0.7,0.2,0.2,2016
2168,Christian Sanders,SU,27,21.7,2.2,2.6,0.6,0.0,0.0,2016
2169,Oskar Michelsen,DAV,32,17.8,1.9,1.1,0.2,0.2,0.2,2016
2170,Nick Malonga,UNF,34,17.1,2.4,0.7,0.3,0.2,0.2,2016
2171,Aaron Anderson,ORU,30,22.7,3.2,2.4,0.5,0.0,0.0,2016
2172,Denzell Taylor,ODU,38,26.4,7.2,1.1,0.9,0.6,0.6,2016
2173,Justin McFadden,BU,29,22.8,3.8,1.0,0.8,0.4,0.4,2016
2174,Jodan Price,EMU,29,15.8,1.4,0.3,0.6,0.3,0.3,2016
2175,Doug Brooks,VCU,36,16.1,2.5,1.3,1.9,0.1,0.1,2016
2176,Michael Williams,TCU,28,26.5,2.1,2.6,0.4,0.1,0.1,2016
2177,Chris Barton,NU,32,17.4,1.7,0.8,0.2,0.0,0.0,2016
2178,Kyle Clarke,KENN,26,15.8,1.6,1.2,0.7,0.1,0.1,2016
2179,Rashaan Surles,MVSU,34,18.9,2.7,2.3,0.6,0.4,0.4,2016
2180,Luka Kamber,NSU,34,17.4,1.8,0.7,0.4,0.1,0.1,2016
2181,Kylan Phillips,MVSU,34,23.8,1.5,1.7,0.9,0.0,0.0,2016
2182,Tre Campbell,GU,30,20.9,1.8,1.7,0.7,0.1,0.1,2016
2183,Marko Vasic,AU,31,25.4,4.4,2.2,0.9,0.2,0.2,2016
2184,Prince Ibeh,UT,32,18.1,5.0,0.1,0.3,2.0,2.0,2016
2185,Dagur Jonsson,SFC,32,16.9,1.2,1.3,0.2,0.0,0.0,2016
2186,Brent Calhoun,IPFW,34,15.7,4.0,0.8,0.2,1.2,1.2,2016
2187,Rashard Kelly,WSU,35,16.1,3.6,0.7,0.5,0.2,0.2,2016
2188,Tim Rowe,USM,29,15.6,3.0,0.2,0.3,0.9,0.9,2016
2189,Nick Allen,UTSA,31,16.2,2.9,0.8,0.4,0.3,0.3,2016
2190,Rashad Ray,TU,32,17.6,1.4,1.9,1.0,0.0,0.0,2016
2191,Dion Wade,MU,33,17.6,3.7,0.7,1.0,0.4,0.4,2016
2192,Gerald Blackshear,UDM,31,15.1,4.0,0.3,0.3,0.5,0.5,2016
2193,Jordan Abdur-Ra'oof,COR,28,19.1,3.3,0.7,0.8,0.2,0.2,2016
2194,Derek Ogbeide,UGA,29,15.0,5.2,0.4,0.1,0.8,0.8,2016
2195,Cullen VanLeer,MU,31,17.2,1.2,0.8,0.3,0.0,0.0,2016
2196,Pierfrancesco Oliva,SJU,33,16.5,3.7,1.7,0.6,0.6,0.6,2016
2197,Branford Jones,LBSU,34,16.7,2.6,1.5,0.7,0.0,0.0,2016
2198,Wyatt Lohaus,UNI,36,18.3,1.6,1.0,0.4,0.0,0.0,2016
2199,Haboubacar Mutombo,WCU,32,16.2,3.0,0.6,0.5,0.2,0.2,2016
2200,Devin Foster,PSU,31,19.0,2.4,1.2,0.3,0.0,0.0,2016
2201,Malik Gill,DART,24,17.5,1.3,2.8,1.6,0.0,0.0,2016
2202,DeVince Boykins,GSU,30,15.2,2.1,1.0,0.5,0.1,0.1,2016
2203,Khaleen Pinkett,SST,32,19.7,1.7,1.6,1.1,0.1,0.1,2016
2204,Justin McCloud,ISU,32,17.1,1.7,0.8,0.3,0.0,0.0,2016
2205,Greg Lewis,RU,31,21.1,5.1,0.6,0.4,1.1,1.1,2016
2206,Zach Coleman,UMass,27,17.8,4.4,1.1,0.7,0.3,0.3,2016
2207,Bo Zeigler,USF,32,22.2,2.8,1.4,0.7,0.9,0.9,2016
2208,Khalid Lewis,U of I,32,23.2,1.7,3.0,0.9,0.1,0.1,2016
2209,Jeremy Lieberman,UW,32,21.2,2.2,1.3,0.3,0.0,0.0,2016
2210,Tyler Wilson,MAN,31,28.5,2.0,5.2,1.5,0.0,0.0,2016
2211,Munis Tutu,LMU,31,18.2,1.9,3.0,0.8,0.1,0.1,2016
2212,Christian Griggs-Williams,TSU,30,15.2,2.7,0.2,0.3,0.1,0.1,2016
2213,Christion Thompson,URI,29,18.1,2.7,1.1,0.6,0.1,0.1,2016
2214,Arthur Wade,AAMU,29,21.6,1.9,1.0,0.9,0.3,0.3,2016
2215,Justin Pride,CSUB,33,17.8,2.2,2.8,0.8,0.1,0.1,2016
2216,Aaron Wright,UCI,35,20.3,3.0,2.0,0.9,0.1,0.1,2016
2217,Tyrell Johnson,ASU,31,17.1,4.1,0.3,0.5,0.7,0.7,2016
2218,Isaiah Dennis,GSU,29,17.6,1.6,1.9,0.7,0.3,0.3,2016
2219,Daniel Giddens,OSU,33,18.2,3.6,0.3,0.5,1.5,1.5,2016
2220,Sanjay Lumpkin,NU,32,23.7,5.0,1.2,0.5,0.2,0.2,2016
2221,Julian Moore,PSU,31,15.5,3.3,0.2,0.3,0.5,0.5,2016
2222,Kentrall Brooks,MAR,28,15.9,4.0,1.0,0.2,0.8,0.8,2016
2223,Skylar Spencer,SDSU,38,24.2,5.6,0.5,0.4,1.9,1.9,2016
2224,Kimar Williams,FIU,32,19.8,3.0,2.5,0.9,0.1,0.1,2016
2225,Deion Taylor,RICH,30,21.7,3.4,1.6,0.6,0.7,0.7,2016
2226,Vacha Vaughn,MVSU,35,19.6,4.3,1.1,0.6,0.0,0.0,2016
2227,Trevin Woods,LIU,30,16.6,3.1,0.3,0.6,0.4,0.4,2016
2228,Ryan Bernstein,UM,24,17.9,1.9,2.0,0.7,0.1,0.1,2016
2229,Derrico Peck,UMES,32,15.3,2.8,0.9,0.7,0.7,0.7,2016
2230,B.J. Miller,TU,31,17.1,2.0,1.7,0.7,0.1,0.1,2016
2231,Allante Holston,UNT,31,18.5,2.4,0.9,0.5,0.2,0.2,2016
2232,Gunnar Olafsson,SFC,27,21.5,2.0,0.6,0.5,0.1,0.1,2016
2233,Sam Singer,Cal,34,19.9,2.5,2.6,0.5,0.1,0.1,2016
2234,Jordan Garnett,NKU,30,19.8,2.8,1.0,0.5,0.3,0.3,2016
2235,Maxwell Kupchak,UCSB,33,15.5,2.6,0.9,0.2,0.2,0.2,2016
2236,Thomas Akyazili,CU,33,16.0,1.6,1.6,0.5,0.2,0.2,2016
2237,Paulius Satkus,JMU,32,16.1,3.6,0.8,0.4,0.2,0.2,2016
2238,Jordan Baker,ODU,38,25.7,2.4,2.1,1.0,0.1,0.1,2016
2239,Quron Davis,CSU,31,16.3,3.4,0.4,0.2,0.7,0.7,2016
2240,Mitchell Solomon,OSU,31,18.4,3.9,0.5,0.4,0.5,0.5,2016
2241,Reggie Reid,FGC,34,16.8,1.3,3.1,0.7,0.1,0.1,2016
2242,Michael Kessens,UA,33,16.6,3.5,0.6,0.5,0.4,0.4,2016
2243,Nathan Hawkins,UTA,33,15.6,2.0,1.5,0.5,0.1,0.1,2016
2244,Willie Moore,MU,29,18.1,2.9,1.1,0.7,0.1,0.1,2016
2245,Maleke Haynes,PAC,28,17.5,1.5,2.5,0.5,0.1,0.1,2016
2246,Elias Desport,SPC,30,16.7,3.2,0.4,0.3,0.1,0.1,2016
2247,David Taylor,PAC,27,15.8,1.3,0.9,0.1,0.0,0.0,2016
2248,Josh James,MU,36,25.0,3.1,1.5,0.6,0.1,0.1,2016
2249,Kameron Rooks,Cal,33,17.2,4.8,0.4,0.2,0.8,0.8,2016
2250,Taylor Perry,WMY,32,21.9,3.2,1.2,0.6,0.2,0.2,2016
2251,Ilija Stojiljkovic,UM,28,18.1,3.7,1.6,0.9,0.2,0.2,2016
2252,Jason Dunne,UHA,33,15.3,1.7,0.8,0.6,0.1,0.1,2016
2253,Shirmane Thomas,TTU,30,21.8,3.5,2.4,0.8,0.3,0.3,2016
2254,Darryl Reynolds,VILL,40,17.1,4.5,0.3,0.4,0.5,0.5,2016
2255,Coye Simmons,GSU,31,15.2,5.5,0.1,0.1,0.2,0.2,2016
2256,Ervins Meznieks,BC,32,19.0,2.0,1.0,0.5,0.1,0.1,2016
2257,JoJo Cooper,WC,34,20.9,2.4,2.9,0.9,0.1,0.1,2016
2258,Mark Hughes,WRST,33,19.3,1.9,1.2,0.7,0.2,0.2,2016
2259,Matt McQuaid,MSU,35,15.8,0.8,1.6,0.4,0.3,0.3,2016
2260,C.J. Anderson,UMass,32,24.2,4.0,2.1,0.8,0.1,0.1,2016
2261,Kyler Erickson,UNO,32,19.5,1.8,0.8,0.4,0.1,0.1,2016
2262,Bishop Mency,RU,32,23.2,2.6,0.8,0.4,0.3,0.3,2016
2263,Chris Atkinson,CAN,33,16.2,1.2,1.9,0.8,0.0,0.0,2016
2264,Jordan Jones,KENN,31,19.0,3.4,0.9,0.3,0.7,0.7,2016
2265,Dallas Cameron,SFA,34,17.7,1.0,1.6,0.4,0.1,0.1,2016
2266,Treshawn Bolden,JSU,34,16.4,3.6,0.8,0.1,0.6,0.6,2016
2267,Zach Jackson,UNO,32,15.1,2.1,0.9,0.7,0.2,0.2,2016
2268,Cameron Fowler,NU,30,23.1,2.8,2.8,0.8,0.1,0.1,2016
2269,Evan Wessel,WSU,35,21.2,3.1,0.7,0.5,0.1,0.1,2016
2270,Matt Killian,NSU,28,16.7,2.2,0.4,0.6,0.2,0.2,2016
2271,Michael Obacha,ASU,30,16.9,3.7,0.4,0.3,0.4,0.4,2016
2272,Kyle Broekhuis,AF,31,16.2,2.8,0.7,0.2,0.1,0.1,2016
2273,Devon Carter,LU,32,15.2,1.6,0.8,0.5,0.1,0.1,2016
2274,Adrian Rich,VMI,30,19.5,1.2,1.5,0.7,0.1,0.1,2016
2275,Steven Whitley,RMU,31,16.7,1.8,1.2,0.8,0.1,0.1,2016
2276,Brett Frantz,YSU,32,16.4,1.6,1.1,0.6,0.0,0.0,2016
2277,Lennard Freeman,NCST,33,19.4,5.0,1.0,0.4,0.2,0.2,2016
2278,Ty Soloman,SCSU,33,21.0,2.1,3.7,0.7,0.1,0.1,2016
2279,Marc Gosselin,WCU,33,18.9,4.0,0.9,0.4,0.2,0.2,2016
2280,Jermaine Ruttley,UALR,35,18.3,2.9,1.5,0.5,0.0,0.0,2016
2281,Ikenna Smart,UB,35,15.6,4.3,0.1,0.3,0.6,0.6,2016
2282,Austin Vereen,VMI,28,15.9,1.6,0.6,0.5,0.2,0.2,2016
2283,Montay Brandon,FSU,33,19.8,3.1,1.0,0.6,0.2,0.2,2016
2284,Trey Washington III,UW,27,19.1,2.1,1.3,0.5,0.0,0.0,2016
2285,Derek Reese,UT,34,19.2,5.4,0.8,0.5,0.6,0.6,2016
2286,Corlbe Ervin,KSU,33,15.2,1.9,1.5,0.5,0.0,0.0,2016
2287,Trey Thompson,U of A,29,17.3,4.3,1.2,0.4,0.9,0.9,2016
2288,Von Julien,TU,31,19.0,1.3,2.2,0.5,0.0,0.0,2016
2289,Jordan Scott,U of I,34,16.0,3.2,0.9,0.2,0.3,0.3,2016
2290,Jeff White,L-IL,31,19.8,1.9,1.8,0.8,0.0,0.0,2016
2291,Nemanja Zarkovic,FORD,31,18.3,1.5,1.4,0.5,0.0,0.0,2016
2292,Khalid Nwandu,MSMU,28,15.2,2.1,1.3,1.1,0.1,0.1,2016
2293,Jerran Foster,FAMU,28,15.0,1.0,1.2,0.3,0.1,0.1,2016
2294,Damonte Dodd,UMD,36,15.6,2.8,0.3,0.1,0.8,0.8,2016
2295,Avery Lomax,PVAMU,30,24.8,2.4,2.0,1.4,0.0,0.0,2016
2296,Jordan Hill,UW,30,15.6,1.4,0.8,0.3,0.0,0.0,2016
2297,Jorge Perez-Laham,HP,24,15.6,1.7,2.0,0.5,0.1,0.1,2016
2298,Keaton Miles,U of A,32,15.0,2.8,0.9,0.6,0.7,0.7,2016
2299,Malcolm Henderson,CSUF,30,15.1,3.1,0.1,0.2,0.1,0.1,2016
2300,Dominique Dunning,UCI,35,16.4,2.7,1.1,0.6,0.0,0.0,2016
2301,Kennedy Esume,CSUF,30,17.6,5.3,0.3,0.5,0.3,0.3,2016
2302,Elijah Foster,UNR,36,16.2,3.7,0.7,0.3,0.3,0.3,2016
2303,"Tum Tum Nairn, Jr.",MSU,28,18.7,1.1,3.3,0.3,0.0,0.0,2016
2304,Jordan Dickerson,PSU,32,18.2,3.5,0.4,0.3,1.4,1.4,2016
2305,L'Hassane Niangane,GWU,33,16.9,4.6,0.4,0.3,1.1,1.1,2016
2306,Ugur Hortum,GSU,27,15.7,2.6,0.4,0.2,0.1,0.1,2016
2307,Trey Pinkney,SFA,34,26.1,1.8,3.7,1.5,0.0,0.0,2016
2308,Quentin Brewer,ISU,30,16.3,4.1,0.3,0.2,0.6,0.6,2016
2309,Davon Bell,PC,26,15.5,1.3,1.4,0.6,0.2,0.2,2016
2310,Darius Moore,PC,29,15.1,1.4,2.0,0.6,0.1,0.1,2016
2311,Naiel Smith,BSU,35,19.0,2.4,2.7,1.1,0.1,0.1,2016
2312,Josh Heath,GT,34,17.6,1.1,2.8,0.6,0.1,0.1,2016
2313,Michael Orris,NIU,33,21.7,1.4,3.0,0.7,0.0,0.0,2016
2314,Ahmad Caver,ODU,38,15.4,1.8,1.8,0.6,0.3,0.3,2016
2315,Tyler Bergantino,UMass,29,18.7,3.4,0.3,0.3,0.9,0.9,2016
2316,Kenny Paul Geno,UGA,34,19.3,2.8,1.4,0.5,0.4,0.4,2016
2317,Tre O'Neal,NSU,34,15.5,1.1,1.3,0.6,0.0,0.0,2016
2318,Keon Williams,SFC,28,17.3,2.4,0.4,0.6,0.2,0.2,2016
2319,Dominic Nelson,SELU,30,15.2,4.0,0.1,0.2,0.6,0.6,2016
2320,Eric Truog,MAR,29,19.3,4.9,2.1,0.4,0.7,0.7,2016
2321,Steven Jones,UCR,31,16.4,1.6,1.4,0.4,0.0,0.0,2016
2322,Petey McClain,ETSU,36,19.9,2.4,2.6,0.9,0.1,0.1,2016
2323,Mike Edwards,UGA,34,16.5,3.3,0.3,0.1,0.5,0.5,2016
2324,Terrence Durham,UTM,31,15.7,1.6,2.0,0.5,0.0,0.0,2016
2325,Nate Austin,BYU,37,15.4,4.4,0.5,0.4,0.5,0.5,2016
2326,Tyler Williams,USD,30,17.9,2.3,1.5,0.6,0.1,0.1,2016
2327,Martez Cameron,MSU,31,18.1,1.5,2.1,0.7,0.0,0.0,2016
2328,Rusty Reigel,DAV,31,16.0,1.9,1.0,0.1,0.1,0.1,2016
2329,Emmanuel Tselentakis,NJIT,34,16.1,3.1,1.4,0.5,0.3,0.3,2016
2330,Joshua Batson,CSU,31,17.8,2.0,1.6,0.6,0.1,0.1,2016
2331,Jaron Withers,PC,31,15.2,1.8,1.1,0.7,0.1,0.1,2016
2332,Houston Kessler,UGA,34,15.7,2.8,0.3,0.3,0.4,0.4,2016
2333,Devin Wilson,VT,32,21.5,1.8,2.2,0.8,0.0,0.0,2016
2334,Blake Simpson,CSU,29,19.6,4.1,0.3,0.4,0.7,0.7,2016
2335,Jaylon Tate,U of I,30,17.5,1.3,2.5,0.4,0.1,0.1,2016
2336,Chase Comier,GSU,27,18.9,1.7,1.9,1.0,0.0,0.0,2016
2337,Austin Karrer,UTSA,32,17.1,1.8,0.8,0.7,0.2,0.2,2016
2338,Terrell Hales,CSU,32,21.3,2.3,1.3,1.0,0.1,0.1,2016
2339,Garrison Goode,UCD,29,15.2,2.1,0.4,0.5,0.2,0.2,2016
2340,Demola Onifade,DESU,28,15.0,3.0,0.2,0.2,1.1,1.1,2016
2341,Quinton Ray,CAM,30,17.0,1.6,1.1,0.6,0.1,0.1,2016
2342,Bryan Gee,LONG,33,15.1,1.9,1.8,0.4,0.0,0.0,2016
