Rank,Player,College,Games,Minitues Per Game,Rebounds Per Game,Assists Per Game,Steals Per Game,Blocks Per Game,Points Per Game,Year
1349,Angelo Johnson,USM,32,31.6,3.3,4.1,0.9,0.2,0.2,2011
1350,Russell Powell,JAC,32,29.1,2.4,3.0,1.1,0.0,0.0,2011
1351,Chris Gabriel,USD,29,15.8,3.9,0.2,0.3,0.3,0.3,2011
1352,Josh Davis,SU,31,25.1,3.0,0.9,0.8,0.1,0.1,2011
1353,Greg Washington,HOF,33,29.0,5.3,0.8,1.0,2.2,2.2,2011
1354,Yannick Crowder,FAMU,30,22.1,6.0,0.2,0.5,2.0,2.0,2011
1355,Brandon Brown,LIP,30,22.2,4.6,1.1,0.7,0.6,0.6,2011
1356,Orlando Parker,WC,30,21.5,4.9,0.7,0.7,0.8,0.8,2011
1357,Cameron Ayers,BU,34,22.8,2.0,1.4,0.8,0.1,0.1,2011
1358,David Booker,TU,28,23.8,4.0,0.4,0.4,0.2,0.2,2011
1359,Ryan Pierson,NU,30,25.9,3.7,0.7,0.3,0.5,0.5,2011
1360,Terrell Smith,PAC,31,30.2,4.5,3.5,0.5,0.1,0.1,2011
1361,Derek Jackson,CMU,31,26.9,2.1,1.8,1.6,0.1,0.1,2011
1362,Danny Piepoli,MSU,31,26.3,2.4,1.0,0.5,0.0,0.0,2011
1363,Jordan Reves,UTA,29,20.9,4.7,0.7,0.4,0.9,0.9,2011
1364,Greg Hill,TCU,29,20.4,2.0,1.1,0.7,0.1,0.1,2011
1365,Phyllip Taylor,ISU,29,19.6,2.4,1.3,0.8,0.2,0.2,2011
1366,Brad Kelleher,HOF,25,28.2,2.1,3.3,0.6,0.0,0.0,2011
1367,Brady Jardine,USU,34,21.4,7.0,0.5,0.5,1.0,1.0,2011
1368,Andrey Semenov,JMU,32,19.0,3.2,0.9,0.9,1.0,1.0,2011
1369,Elliott Lloyd,UNC,32,30.8,2.9,3.2,0.8,0.1,0.1,2011
1370,Travis Jones,TSU,32,22.6,2.9,0.7,0.8,0.2,0.2,2011
1371,Carl Blair,OU,30,27.6,2.9,4.7,0.9,0.1,0.1,2011
1372,Jack Houpt,WIU,30,29.6,3.4,1.4,0.3,0.3,0.3,2011
1373,Roberto Nelson,OSU,24,17.4,1.8,1.5,0.6,0.1,0.1,2011
1374,Brandon Sebirumbi,FU,33,22.6,3.7,0.8,0.4,0.5,0.5,2011
1375,Luke Mirkovic,NU,34,24.4,5.1,2.3,0.6,0.7,0.7,2011
1376,Nate Hutcheson,WMY,34,23.7,5.0,0.9,0.4,0.8,0.8,2011
1377,Evan Washington,AF,32,31.9,4.5,4.0,1.2,0.6,0.6,2011
1378,Alex Tucker,FAU,32,26.6,2.2,4.2,1.1,0.1,0.1,2011
1379,C.J. Aiken,SJU,33,27.5,4.3,0.6,0.4,3.5,3.5,2011
1380,Clinton Mann,DAV,33,19.8,4.5,0.8,0.5,0.3,0.3,2011
1381,Shawntez Patterson,TU,26,20.6,3.4,0.7,0.3,0.5,0.5,2011
1382,Hajji Martin,CSU,29,23.8,5.3,0.4,0.3,0.6,0.6,2011
1383,Victor Davila,VT,34,31.5,5.1,0.9,0.2,1.2,1.2,2011
1384,Jeremy Allen,FIU,27,23.0,2.0,1.0,1.4,0.1,0.1,2011
1385,Charles Carmouche,UM,32,24.7,3.2,1.7,1.2,0.3,0.3,2011
1386,Richard Howell,NCST,30,18.2,6.5,0.9,0.8,0.5,0.5,2011
1387,Jeremiah Samarrippas,SMU,35,30.7,2.2,3.4,1.3,0.0,0.0,2011
1388,Kenny Onyechi,LIU,33,17.5,4.2,0.2,0.5,1.0,1.0,2011
1389,Isiah Umipig,CSUF,31,20.4,1.4,1.2,0.6,0.0,0.0,2011
1390,John Wilkins,ISU,26,22.5,3.9,0.5,0.3,0.6,0.6,2011
1391,Chris Kupets,U of U,29,18.6,1.6,1.2,0.5,0.0,0.0,2011
1392,Luke Devlin,ALB,32,30.0,6.9,0.8,0.7,0.4,0.4,2011
1393,Victor Oladipo,IU,32,18.0,3.7,0.9,1.1,0.2,0.2,2011
1394,Daman Starring,UCI,32,25.8,3.3,1.6,0.9,0.2,0.2,2011
1395,Charlie Harper,LU,24,20.0,5.6,1.0,1.1,0.2,0.2,2011
1396,JerShon Cobb,NU,27,24.2,3.0,1.6,0.7,0.1,0.1,2011
1397,Garrett Stutz,WSU,36,15.0,3.6,1.0,0.3,0.8,0.8,2011
1398,Scott Suggs,UW,31,18.3,1.9,1.1,0.3,0.2,0.2,2011
1399,Stan Dulaire,SHU,29,26.4,5.3,0.8,1.3,0.4,0.4,2011
1400,Paris Carter,UIC,29,24.3,4.8,0.8,0.3,0.5,0.5,2011
1401,Larry Jackson,FAMU,32,25.3,6.0,0.4,0.5,0.3,0.3,2011
1402,Ned Cox,UE,32,21.8,1.4,1.5,0.4,0.1,0.1,2011
1403,Chris Bond,BSU,30,21.0,4.3,0.7,0.9,0.3,0.3,2011
1404,Josh Thompson,WC,30,24.2,4.1,1.7,1.1,0.5,0.5,2011
1405,Danny Stewart,RU,34,25.7,7.1,0.4,0.6,1.1,1.1,2011
1406,Keyon Carter,ODU,34,22.5,4.1,0.9,0.4,0.3,0.3,2011
1407,Adrian Williams,BU,28,21.3,2.2,1.0,0.4,0.0,0.0,2011
1408,Tyler Melville,DART,28,19.6,1.7,1.9,0.7,0.1,0.1,2011
1409,Evan Kelley,SHU,29,25.6,2.9,1.7,1.4,0.2,0.2,2011
1410,Nick Pascale,CU,30,23.5,6.4,0.9,0.6,1.4,1.4,2011
1411,Raven Barber,MSMU,30,19.9,2.8,0.5,0.3,0.5,0.5,2011
1412,Du'Vaughn Maxwell,HP,25,23.0,5.6,0.7,1.1,1.4,1.4,2011
1413,Garrius Adams,UM,36,28.2,3.7,1.8,1.0,0.2,0.2,2011
1414,Bradley Gay,UTA,29,17.9,3.1,0.8,0.8,0.1,0.1,2011
1415,Deividas Dulkys,FSU,33,25.1,2.8,1.2,1.3,0.5,0.5,2011
1416,Chris Manresa,USD,30,23.9,5.4,0.9,0.7,0.7,0.7,2011
1417,Duwan Kornegay,PVAMU,32,21.0,5.0,0.6,0.6,0.2,0.2,2011
1418,Charles Abouo,BYU,37,20.9,4.9,0.8,0.8,0.3,0.3,2011
1419,Louis Montes,SHU,29,20.3,4.5,0.7,0.5,0.7,0.7,2011
1420,Anthony Ervin,SFU,29,25.2,2.6,1.7,1.0,0.1,0.1,2011
1421,Jihad Ali,GSU,30,25.6,4.8,1.1,0.8,0.6,0.6,2011
1422,Jeremiah Kreisberg,YALE,28,24.6,4.5,0.9,0.2,0.4,0.4,2011
1423,Mark Hall,MER,33,26.8,1.7,1.5,1.1,0.0,0.0,2011
1424,Dundrecous Nelson,UM,34,15.1,1.5,1.4,0.6,0.1,0.1,2011
1425,Amir Celestin,CAM,30,24.9,1.5,2.5,0.7,0.1,0.1,2011
1426,Omari Johnson,OSU,31,26.7,6.2,1.0,0.8,0.3,0.3,2011
1427,Walt Allen,PC,31,28.8,4.1,1.6,0.5,0.3,0.3,2011
1428,Luke Davis,GWU,32,32.3,1.9,4.2,1.3,0.0,0.0,2011
1429,Devin Price,MAR,27,23.8,2.4,2.8,0.9,0.1,0.1,2011
1430,Victor Scott,CSU,27,26.1,3.0,1.6,0.3,0.1,0.1,2011
1431,Jamelle McMillan,ASU,28,29.9,2.5,3.9,1.8,0.2,0.2,2011
1432,Justin Black,MSU,31,22.4,1.7,2.1,1.0,0.1,0.1,2011
1433,Chris Henson,UCA,25,18.6,4.6,0.7,0.3,0.6,0.6,2011
1434,Dago Pena,MU,32,21.4,2.9,1.1,0.7,0.1,0.1,2011
1435,Kendal Brown-Surles,SIU,32,24.1,1.7,2.4,0.7,0.1,0.1,2011
1436,Stu Douglass,UM,35,30.4,3.0,1.7,0.7,0.3,0.3,2011
1437,Justin Baker,UVU,30,18.0,5.0,0.5,0.3,0.6,0.6,2011
1438,Brady Morningstar,KU,38,27.6,2.2,3.3,1.4,0.2,0.2,2011
1439,Johnathan Brooks,CSU,31,23.2,6.7,1.1,1.3,1.0,1.0,2011
1440,Matt Mierzycki,UTRGV,31,25.2,5.8,1.7,0.5,0.1,0.1,2011
1441,Melvin Baker,APSU,34,19.2,3.7,0.9,0.5,0.7,0.7,2011
1442,Steven Samuels,SPC,34,24.5,3.2,1.4,1.1,0.3,0.3,2011
1443,Jordan Stevens,HC,26,21.9,2.3,1.5,0.2,0.4,0.4,2011
1444,Jeremy Landers,NIU,29,20.8,2.9,1.8,0.6,0.3,0.3,2011
1445,Dominique Langston,QU,30,22.9,4.4,2.0,0.5,0.2,0.2,2011
1446,Nate Rucker,NIU,30,20.9,4.1,0.4,0.6,0.3,0.3,2011
1447,Matt Morgan,WIN,30,23.7,4.3,0.2,0.5,0.6,0.6,2011
1448,Tony Lewis,ISU,31,19.1,6.8,0.7,0.5,0.1,0.1,2011
1449,Omar Sanders,SCSU,32,20.9,4.9,0.4,0.4,0.8,0.8,2011
1450,Dorian Green,CSU,32,29.2,3.0,2.8,0.7,0.1,0.1,2011
1451,Jameel Grace,SUBR,24,29.0,2.5,3.8,1.4,0.1,0.1,2011
1452,Tre Bussey,GSU,29,23.1,1.9,1.0,0.6,0.1,0.1,2011
1453,Blake Allen,YSU,30,24.3,2.8,2.5,0.5,0.2,0.2,2011
1454,Dexter Fields,UAB,31,22.5,2.2,0.6,0.7,0.1,0.1,2011
1455,Kadeem Batts,PROV,32,21.7,5.8,0.5,0.5,0.4,0.4,2011
1456,Coron Williams,RMU,32,19.7,1.9,1.2,0.9,0.1,0.1,2011
1457,Ivory White,ASU,35,25.8,5.4,1.5,1.2,0.6,0.6,2011
1458,Jamar Ragland,ASU,25,19.4,3.0,0.7,0.5,0.2,0.2,2011
1459,Sampson Carter,UMass,30,21.6,4.3,0.5,0.8,0.4,0.4,2011
1460,Anthony Wright,U of T,30,23.8,3.3,1.7,0.6,0.1,0.1,2011
1461,Genesis Maciel,UHA,31,20.7,2.1,1.0,0.5,0.1,0.1,2011
1462,Brian Voelkel,UVM,32,30.7,9.6,4.5,1.6,0.2,0.2,2011
1463,Tyvon Williams,SCSU,32,22.2,2.8,3.4,1.1,0.1,0.1,2011
1464,Byron Fulton,WSU,32,18.9,3.5,0.6,0.2,0.2,0.2,2011
1465,Brandon Tunnell,HU,33,27.3,2.3,4.3,0.8,0.0,0.0,2011
1466,Darius James,ODU,33,28.5,2.2,3.2,0.6,0.0,0.0,2011
1467,Will Coleman,UM,35,19.2,4.5,0.3,0.3,0.9,0.9,2011
1468,James Rahon,SDSU,37,21.6,1.6,0.8,0.4,0.0,0.0,2011
1469,Joe Ragland,WSU,37,21.0,1.7,2.8,0.6,0.2,0.2,2011
1470,Bryan Cohen,BU,34,27.7,3.9,2.5,0.6,0.4,0.4,2011
1471,Adonte Parker,DAY,36,17.6,2.1,2.6,0.5,0.0,0.0,2011
1472,Krys Faber,DEP,31,24.0,5.3,0.5,0.6,0.5,0.5,2011
1473,Leslie McDonald,UNC,36,15.7,2.1,0.6,0.5,0.1,0.1,2011
1474,Sherwood Brown,FGC,27,17.7,3.2,0.2,0.6,0.1,0.1,2011
1475,Ed Nixon,VCU,40,24.9,2.5,1.9,1.1,0.4,0.4,2011
1476,Ron Anderson,USF,33,22.5,6.4,1.2,0.5,0.8,0.8,2011
1477,Khalif Toombs,SCSU,32,28.2,1.9,3.1,1.1,0.0,0.0,2011
1478,Aaron Brackett,UNCG,31,24.4,6.0,0.4,0.6,0.5,0.5,2011
1479,Lyvann Obame Obame,UMES,31,21.7,4.6,0.5,0.6,0.3,0.3,2011
1480,Michael Sparks,VMI,31,20.1,2.6,0.6,0.7,0.0,0.0,2011
1481,Nafis Richardson,SHSU,31,21.3,2.0,1.8,0.8,0.1,0.1,2011
1482,Devon Collier,OSU,30,19.9,4.4,0.7,0.9,0.8,0.8,2011
1483,Joe Burton,OSU,30,25.8,5.6,2.4,1.2,0.3,0.3,2011
1484,Presano Bell,SCSU,30,21.1,4.2,0.3,0.5,1.5,1.5,2011
1485,Petey Hausley,ASU,30,18.4,3.4,0.2,0.5,0.5,0.5,2011
1486,Marcus Rouse,SB,27,22.7,2.1,1.0,0.8,0.1,0.1,2011
1487,Mike Talley,DUQ,32,22.9,1.5,2.4,0.6,0.0,0.0,2011
1488,Bo Barnes,UH,32,23.3,1.8,0.7,0.5,0.0,0.0,2011
1489,Tehran Cox,HP,31,25.7,2.5,2.7,1.1,0.1,0.1,2011
1490,Derrick Thomas,DREX,31,30.1,2.5,1.8,0.5,0.1,0.1,2011
1491,Murphy Burnatowski,UM,26,19.7,3.0,0.7,0.8,0.4,0.4,2011
1492,Leonard Hayes,SB,26,19.9,2.6,0.5,0.3,0.2,0.2,2011
1493,Aaron Craft,OSU,37,29.6,2.9,4.8,2.0,0.1,0.1,2011
1494,Nedeljko Golubovic,CSUF,31,24.0,3.9,0.9,1.0,0.4,0.4,2011
1495,Lathen Wallace,OSU,29,16.5,2.0,0.4,0.8,0.0,0.0,2011
1496,Jason Holmes,MVSU,26,22.4,6.1,0.6,0.4,1.5,1.5,2011
1497,Gary McGhee,PITT,34,23.0,7.7,0.3,0.3,1.3,1.3,2011
1498,Mike Walker,SMU,33,28.7,1.3,1.5,0.8,0.1,0.1,2011
1499,Lance Goulbourne,VU,32,24.9,7.3,1.3,0.6,0.4,0.4,2011
1500,Logan Lowery,CCL,30,20.2,2.3,0.8,0.6,0.3,0.3,2011
1501,Terrell Bell,VT,34,32.3,5.6,1.9,0.8,0.9,0.9,2011
1502,Brian Williams,UT,32,23.0,7.4,1.4,0.6,0.7,0.7,2011
1503,Orlando Smith,MVSU,32,23.7,5.9,0.7,0.6,0.1,0.1,2011
1504,Maurice Bolden,USM,32,17.0,4.4,0.4,0.3,0.7,0.7,2011
1505,Brandon Hosley,FAMU,32,18.2,1.9,0.9,1.1,0.0,0.0,2011
1506,Julian Boatner,W&M,32,22.1,1.4,1.3,0.3,0.0,0.0,2011
1507,George Valentine,WIN,29,29.6,7.2,0.9,1.1,1.1,1.1,2011
1508,Johnathan Edwards,RU,29,23.0,5.3,0.5,0.8,0.3,0.3,2011
1509,Tyler Newbold,USU,34,29.3,4.4,2.8,0.7,0.2,0.2,2011
1510,Reginald Becton,UM,33,23.5,6.4,0.6,0.6,2.9,2.9,2011
1511,Amric Fields,TCU,33,19.5,2.8,0.4,0.5,0.6,0.6,2011
1512,Lance Feurtado,GSU,33,22.7,2.6,0.8,0.3,0.1,0.1,2011
1513,Pavol Losonsky,UCI,27,19.9,3.8,0.6,0.1,0.1,0.1,2011
1514,Rodney Williams,U of M,31,24.6,3.5,1.9,0.6,0.7,0.7,2011
1515,Anthony Cousin,ISU,31,23.7,1.4,2.2,0.6,0.0,0.0,2011
1516,Mike Morrison,GMU,34,24.4,5.5,1.7,0.6,1.2,1.2,2011
1517,Mark Cisco,COM,25,17.7,4.6,0.5,0.2,0.8,0.8,2011
1518,Aaron Dotson,LSU,32,23.6,2.7,1.5,0.5,0.2,0.2,2011
1519,David Pellom,GW,31,25.2,5.2,1.0,1.0,0.6,0.6,2011
1520,Anthony Minor,UHA,31,25.5,3.8,2.6,1.5,0.7,0.7,2011
1521,Da'Quan Cook,STBN,31,25.5,4.2,1.0,0.6,0.2,0.2,2011
1522,Kahlil McDonald,WKU,31,23.5,1.7,2.0,0.3,0.1,0.1,2011
1523,Max Groebe,COR,23,20.4,2.2,0.6,0.2,0.0,0.0,2011
1524,Andre Roberson,CU,38,22.3,7.8,0.9,1.3,1.1,1.1,2011
1525,Corvonn Gaines,ECU,34,30.6,2.9,3.1,1.6,0.1,0.1,2011
1526,Warren Edney,FU,30,17.9,3.3,0.5,0.4,0.3,0.3,2011
1527,Mezie Uzochukwu,USCU,30,26.4,3.7,1.3,0.8,0.2,0.2,2011
1528,Robert Loe,SLU,30,17.5,3.5,0.8,0.5,0.7,0.7,2011
1529,D'Andre Williams,UALR,36,26.2,3.3,3.0,1.2,0.1,0.1,2011
1530,Vinnie McGhee,CSUN,32,21.5,1.3,1.9,0.6,0.0,0.0,2011
1531,Mfon Udofia,GT,31,21.3,2.1,1.2,1.0,0.0,0.0,2011
1532,Ben Smith,WSU,37,16.6,2.2,1.2,0.4,0.1,0.1,2011
1533,Mislav Jukic,SFU,30,18.5,3.0,1.5,0.2,0.3,0.3,2011
1534,Quintrell Thomas,UNLV,33,15.4,5.2,0.3,0.3,0.7,0.7,2011
1535,Shannon Shorter,UNT,33,24.0,4.1,1.6,0.5,0.1,0.1,2011
1536,Shamir Davis,NSU,32,22.6,2.1,2.7,0.7,0.2,0.2,2011
1537,Andrew McCarthy,BU,28,19.2,4.1,0.5,0.3,0.9,0.9,2011
1538,Rhamel Brown,MAN,31,28.0,7.1,0.6,1.1,2.2,2.2,2011
1539,Ruben Cabrera,UTRGV,31,17.1,3.8,0.4,0.1,0.2,0.2,2011
1540,Brad Haugabrook,UNF,34,28.4,2.1,3.3,0.4,0.1,0.1,2011
1541,Mason Plumlee,DUKE,37,24.6,8.0,1.3,0.8,1.5,1.5,2011
1542,Chase Plummer,UMBC,30,17.4,3.7,0.4,1.1,0.3,0.3,2011
1543,Chris Crawford,UM,35,26.3,3.1,3.3,1.6,0.4,0.4,2011
1544,Dave Barnett,UB,34,27.4,4.7,1.4,0.7,0.6,0.6,2011
1545,Owen Wignot,SC,28,27.1,3.6,1.8,0.9,0.8,0.8,2011
1546,Alejo Rodriguez,IC,36,24.8,6.7,1.0,0.8,1.0,1.0,2011
1547,Austin Dufault,CU,38,22.2,4.2,0.7,0.6,0.6,0.6,2011
1548,Ryan Kelly,DUKE,37,20.1,3.7,0.8,0.7,1.4,1.4,2011
1549,An'Juan Wilderness,CHAR,29,29.7,4.3,1.7,1.0,0.2,0.2,2011
1550,Andy King,SU,31,19.4,2.3,2.1,0.5,0.2,0.2,2011
1551,Alex Abreu,AKR,36,19.7,1.7,3.5,1.2,0.1,0.1,2011
1552,Josh Southern,BC,33,18.5,3.8,1.5,0.2,0.4,0.4,2011
1553,Deniz Kilicli,WVU,33,16.4,4.0,0.9,0.2,0.4,0.4,2011
1554,Brian Morris,TU,30,28.9,3.2,3.1,0.6,0.2,0.2,2011
1555,DeSuan Dixon,JSU,32,22.5,4.9,1.4,1.1,0.5,0.5,2011
1556,Rupert Rose,GSU,32,27.1,4.0,2.8,1.4,0.0,0.0,2011
1557,Clint Steindl,SMC,34,23.0,2.7,1.0,0.4,0.2,0.2,2011
1558,Daniel Turner,UWGB,31,24.2,5.8,0.8,0.6,0.5,0.5,2011
1559,R.J. Buck,NC A&T,31,22.2,3.4,1.0,0.5,0.1,0.1,2011
1560,Jesse Perry,U of A,38,19.5,4.4,0.7,0.2,0.4,0.4,2011
1561,P.J. Miller,NJIT,30,25.6,2.9,3.0,0.8,0.2,0.2,2011
1562,Jonathan Blount,CCL,30,19.4,1.8,0.7,0.7,0.0,0.0,2011
1563,Dion Waiters,SU,34,16.3,1.6,1.5,1.1,0.1,0.1,2011
1564,Okaro White,FSU,34,16.5,3.1,0.5,0.7,0.4,0.4,2011
1565,Nate Bendall,USU,31,20.3,5.8,0.4,0.4,0.3,0.3,2011
1566,Jimmy Gray,BU,31,27.9,1.8,2.3,0.9,0.1,0.1,2011
1567,Shawn Echols,HBU,31,25.3,2.2,1.8,1.5,0.0,0.0,2011
1568,D'Walyn Roberts,TTU,26,24.7,5.5,0.8,0.7,1.1,1.1,2011
1569,Jackson Carbajal,CSUS,28,23.6,2.7,0.9,0.5,0.2,0.2,2011
1570,Steve Frankoski,COM,28,21.5,1.6,0.6,0.8,0.1,0.1,2011
1571,Josh Micheaux,GSU,30,20.6,3.7,2.4,1.1,0.4,0.4,2011
1572,Steve Baker,UWGB,32,25.0,4.2,1.7,0.5,0.1,0.1,2011
1573,Josh Greene,CSUN,32,17.2,1.3,1.6,0.5,0.0,0.0,2011
1574,Kevin Cantinol,FGC,23,20.9,4.9,0.3,0.3,0.6,0.6,2011
1575,Aaron Anderson,KENN,31,27.2,6.2,0.7,0.5,0.7,0.7,2011
1576,Gabe Blair,WSU,36,20.1,6.4,1.2,0.8,1.0,1.0,2011
1577,Tunde Olumuyiwa,USCU,30,24.5,4.7,0.7,0.4,2.4,2.4,2011
1578,Phil Pressey,MU,30,22.3,2.3,3.9,2.0,0.0,0.0,2011
1579,Stephen Franklin,UTSA,34,24.0,4.1,1.7,0.7,0.3,0.3,2011
1580,Chris Duncan,ASU,28,21.5,4.9,0.8,0.4,1.7,1.7,2011
1581,Courtney Stanley,L-IL,30,30.4,3.2,3.4,1.2,0.2,0.2,2011
1582,Brandon White,SUBR,30,29.2,4.2,3.3,1.0,0.1,0.1,2011
1583,Terrell Vinson,UMass,30,21.2,4.4,0.7,0.6,0.4,0.4,2011
1584,Dre Calloway,SFC,28,26.6,2.4,3.6,1.0,0.0,0.0,2011
1585,Antonio Bostic,SFA,29,22.3,1.7,1.5,0.7,0.1,0.1,2011
1586,Dave Coley,SB,29,19.3,3.2,0.8,0.9,0.0,0.0,2011
1587,Myles Walker,ISU,34,23.8,5.3,0.4,0.5,0.9,0.9,2011
1588,Antwan Burrus,LIB,32,22.0,4.2,0.3,0.3,1.2,1.2,2011
1589,Matt Derenbecker,LSU,32,22.6,2.1,1.3,0.8,0.1,0.1,2011
1590,Brian Rudolph,L-MD,30,30.0,2.9,4.4,0.8,0.0,0.0,2011
1591,A.J. Rompza,UCF,31,24.5,2.2,3.2,1.1,0.0,0.0,2011
1592,Mark Veazey,USNA,31,15.5,3.0,0.4,0.5,0.7,0.7,2011
1593,Will Triggs,APSU,34,16.6,4.6,0.6,0.6,0.6,0.6,2011
1594,Markel Brown,OSU,34,21.6,2.5,1.4,0.8,1.0,1.0,2011
1595,Antonio Williams,CSU,30,23.4,6.7,1.1,0.5,0.2,0.2,2011
1596,Adam Nigon,CSU,30,22.1,2.3,1.7,1.1,0.1,0.1,2011
1597,Johnny Mayhane,TU,30,21.0,1.9,0.9,0.3,0.1,0.1,2011
1598,Senario Hillman,UA,37,20.9,2.5,1.7,1.4,0.2,0.2,2011
1599,Brandon Smith,Cal,33,29.4,2.3,3.9,0.8,0.0,0.0,2011
1600,Jimmy Drew,DEP,31,24.0,3.3,2.1,0.9,0.2,0.2,2011
1601,Kyrie Sutton,BU,29,18.2,4.1,0.4,0.2,0.9,0.9,2011
1602,Malik Perry,BSU,32,24.8,5.5,1.2,0.6,0.5,0.5,2011
1603,Kevin Burwell,MVSU,32,26.2,2.4,2.8,0.9,0.0,0.0,2011
1604,Drew Hanlen,BEL,35,23.2,1.7,3.9,0.8,0.0,0.0,2011
1605,Marlon Rivera,FGC,30,31.8,5.7,5.4,1.6,0.1,0.1,2011
1606,Holden Greiner,LU,30,20.5,4.3,0.7,0.9,1.0,1.0,2011
1607,Matt Griffin,BU,35,24.8,2.6,1.5,0.5,0.0,0.0,2011
1608,Ronald Roberts,SJU,33,19.5,4.7,0.4,0.3,0.6,0.6,2011
1609,Jay Bowie,MAR,33,24.9,4.1,0.9,0.7,0.3,0.3,2011
1610,"Walt Lemon, Jr.",BU,31,20.0,2.4,0.9,0.9,0.4,0.4,2011
1611,Robert Goldsberry,CAN,26,23.8,2.3,3.2,1.4,0.1,0.1,2011
1612,Travon Woodall,PITT,34,21.6,2.3,3.4,0.8,0.1,0.1,2011
1613,Keith Appling,MSU,34,22.9,2.8,1.3,0.6,0.5,0.5,2011
1614,Justin Safford,MU,34,17.1,3.6,0.9,0.2,0.1,0.1,2011
1615,Kirk Van Slyke,U of H,29,15.8,3.1,0.4,0.2,0.7,0.7,2011
1616,C.J. Fair,SU,32,18.6,3.9,0.4,0.8,0.8,0.8,2011
1617,Pat Eveland,PAC,30,23.8,4.2,1.3,0.4,0.2,0.2,2011
1618,Alex Harris,NU,30,22.5,2.0,2.1,1.3,0.1,0.1,2011
1619,Brandon Barnes,LIP,30,17.9,3.6,0.8,0.6,0.1,0.1,2011
1620,Shaun Noriega,USF,33,16.5,0.9,0.4,0.3,0.2,0.2,2011
1621,Dantrell Thomas,NSU,28,18.9,2.7,1.3,0.8,0.2,0.2,2011
1622,Garland Judkins,TAMU-CC,28,21.9,1.9,1.7,0.8,0.1,0.1,2011
1623,Bracken Funk,CSUF,31,18.8,3.9,0.9,1.0,0.8,0.8,2011
1624,Brandon Richardson,UNL,31,23.3,2.1,1.8,1.0,0.1,0.1,2011
1625,Mike Marra,U of L,31,20.5,2.1,2.0,0.9,0.3,0.3,2011
1626,Will Spradling,KSU,34,21.9,1.6,1.9,0.8,0.0,0.0,2011
1627,Andy Polka,L-IL,31,25.2,7.2,1.8,0.8,0.4,0.4,2011
1628,Emmanuel Addo,UNC,31,15.2,3.2,0.4,0.1,0.1,0.1,2011
1629,Joe Ikhinmwin,SCSU,31,18.8,3.5,0.5,0.3,0.3,0.3,2011
1630,Chase Grabau,ISU,28,26.9,4.4,2.0,1.4,0.4,0.4,2011
1631,Greg Smith,CSU,28,18.3,3.3,1.2,0.6,0.5,0.5,2011
1632,Roscoe Smith,UConn,41,25.4,5.2,0.5,0.5,1.2,1.2,2011
1633,Jamee Jackson,QU,32,20.9,4.9,0.5,0.2,1.2,1.2,2011
1634,Garrett Green,LSU,32,17.9,5.1,0.4,0.6,0.4,0.4,2011
1635,Jeff Peterson,U of A,29,21.8,2.2,2.4,0.9,0.0,0.0,2011
1636,Justin Burrell,STJ,33,20.8,4.9,0.8,0.6,0.5,0.5,2011
1637,Tim Frazier,PSU,34,30.8,3.9,5.1,1.0,0.1,0.1,2011
1638,Darrell Lampley,EMU,31,20.5,2.0,3.6,1.0,0.0,0.0,2011
1639,Marquise Carter,GU,35,19.3,1.6,2.1,0.9,0.1,0.1,2011
1640,Willie Cruz,EKU,28,17.1,3.3,1.5,0.5,0.2,0.2,2011
1641,Deshawn Patterson,SELU,29,27.4,3.9,3.6,1.5,0.4,0.4,2011
1642,Evan Smotrycz,UM,35,17.8,2.3,0.7,0.5,0.3,0.3,2011
1643,Edward Daniel,MSU,32,17.8,4.3,0.4,0.7,1.0,1.0,2011
1644,Bryson Pope,TU,32,21.8,2.9,2.3,0.6,0.2,0.2,2011
1645,Maurice Barrow,FU,33,25.2,5.7,1.3,0.8,0.5,0.5,2011
1646,Glenn Powell,JAC,29,20.3,4.9,0.3,0.9,0.9,0.9,2011
1647,Tim Snyder,FGC,25,18.1,3.8,0.4,0.4,0.2,0.2,2011
1648,Danny Nieman,CCU,34,29.4,2.9,3.0,0.7,0.0,0.0,2011
1649,Alex Marcotullio,NU,34,23.2,2.5,2.1,1.0,0.1,0.1,2011
1650,Will Martell,URI,34,21.8,5.2,0.7,0.4,0.7,0.7,2011
1651,Isaiah Tate,GMU,34,20.6,2.4,0.8,0.8,0.2,0.2,2011
1652,Justin Bocot,SIU,30,18.1,2.3,1.4,0.8,0.2,0.2,2011
1653,Drew Windler,SU,31,17.2,1.9,1.2,0.4,0.6,0.6,2011
1654,Kendall Marshall,UNC,37,24.6,2.1,6.2,1.1,0.1,0.1,2011
1655,Jason Brickman,LIU,33,22.8,2.1,5.5,0.8,0.0,0.0,2011
1656,Ryne Smith,PU,34,23.9,2.5,1.7,0.7,0.2,0.2,2011
1657,Stephen Holt,SMC,34,22.9,3.1,1.0,1.8,0.1,0.1,2011
1658,Darius Conley,SPC,34,20.7,5.0,0.6,0.9,0.7,0.7,2011
1659,Brad Loesing,WC,34,30.8,1.4,3.2,0.8,0.1,0.1,2011
1660,Kevin Giltner,WC,34,21.1,1.4,0.6,0.5,0.0,0.0,2011
1661,R.J. Rutledge,MU,30,21.3,3.1,1.0,0.5,0.3,0.3,2011
1662,Antone Christian,NIU,25,17.8,2.8,0.8,0.6,0.2,0.2,2011
